BehaviorSpace results (NetLogo 6.4.0),Table version 2.0,,,,,,,,,,,,,,,,
transportation_v12.nlogo,,,,,,,,,,,,,,,,,
proofs-threshholds,,,,,,,,,,,,,,,,,
02/01/2025 09:58:18:046 -0500,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,
0,149,0,149,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
[run number],[step],count people,(count people with [t-type = 1]) / (count people),(count people with [t-type = 2]) / (count people),(count people with [t-type = 3]) / (count people),"count people with [type-choice = ""repetition""]","count people with [type-choice = ""imitation""]","count people with [type-choice = ""deliberation""]","count people with [type-choice = ""inquiry""]",mean [satisfaction] of people with [t-type = 1],mean [satisfaction] of people with [t-type = 2],mean [satisfaction] of people with [t-type = 3],mean [satisfaction] of people,mean [uncertainty] of people with [t-type = 1],mean [uncertainty] of people with [t-type = 2],mean [uncertainty] of people with [t-type = 3],mean [uncertainty] of people
8,812,17112,0.588943432,0.319892473,0.091164095,10562,155,131,6264,0.387017217,0.430276604,0.564047965,0.416994417,0.311187253,0.457844467,0.567799364,0.381495603
15,481,17112,0.57041842,0.29154979,0.138031791,10420,362,132,6198,0.390435896,0.441840781,0.558830926,0.428666847,0.329946022,0.469104179,0.530701848,0.398228239
8,842,17112,0.589352501,0.321236559,0.08941094,10565,154,119,6274,0.386600519,0.429715194,0.565656586,0.4164601,0.311126144,0.45841556,0.569871301,0.381575536
8,872,17112,0.58900187,0.321937821,0.089060309,10572,142,126,6272,0.386663428,0.429954734,0.563434156,0.416343792,0.309776626,0.458592059,0.567925682,0.380676777
20,451,17112,0.572580645,0.297335203,0.130084151,10442,338,162,6170,0.388479077,0.440036278,0.564097199,0.426653982,0.329278969,0.46633343,0.546356064,0.398268374
8,902,17112,0.58941094,0.32398317,0.086605891,10573,156,114,6269,0.38638709,0.430029056,0.565515442,0.416039923,0.310468586,0.458938279,0.57102179,0.38113571
8,932,17112,0.589352501,0.324742871,0.085904628,10577,139,124,6272,0.38595159,0.429517344,0.564820395,0.415464916,0.309682342,0.459660936,0.570532369,0.380795046
24,481,17112,0.566152408,0.301659654,0.132187938,10492,322,149,6149,0.39055726,0.439228129,0.560866304,0.427752099,0.321645579,0.458659984,0.531783373,0.390754979
8,962,17112,0.58941094,0.326612903,0.083976157,10589,134,114,6275,0.387133731,0.42886097,0.564451484,0.415652849,0.309539312,0.461010562,0.573078719,0.381142803
10,481,17112,0.557269752,0.307211314,0.135518934,10449,357,122,6184,0.393545397,0.436392915,0.562260366,0.429572712,0.325740351,0.4573781,0.540377473,0.395268351
8,992,17112,0.589060309,0.327489481,0.08345021,10587,121,119,6285,0.384397655,0.428619725,0.564544,0.413913168,0.308665928,0.460526912,0.571730884,0.380351629
1,481,17112,0.547393642,0.307561945,0.145044413,10435,423,115,6139,0.396426221,0.436567493,0.559979823,0.432494685,0.330721095,0.455354958,0.528707388,0.397770534
13,451,17112,0.573924731,0.303062179,0.12301309,10483,330,128,6171,0.387988275,0.435811882,0.566822633,0.424480768,0.318958981,0.462496223,0.56174416,0.392325446
14,481,17112,0.594787284,0.287809724,0.117402992,10524,247,139,6202,0.385223092,0.440003481,0.565490283,0.422153328,0.318576132,0.468504707,0.571995485,0.391479224
8,1022,17112,0.589995325,0.328015428,0.081989247,10589,129,111,6283,0.387728676,0.428145458,0.565240044,0.415540028,0.309431066,0.460036181,0.574079463,0.38053019
8,1052,17112,0.588943432,0.330119215,0.080937354,10588,124,129,6271,0.385982868,0.428056122,0.56589533,0.414433696,0.307578519,0.460514016,0.575211483,0.379726969
8,1082,17112,0.58941094,0.331346424,0.079242637,10591,124,103,6294,0.385474373,0.428369525,0.566822028,0.414057995,0.307793391,0.461032467,0.575535384,0.379785192
11,481,17112,0.57041842,0.302185601,0.127395979,10414,374,150,6174,0.390872489,0.435711905,0.564630427,0.426558377,0.328784473,0.460153841,0.559534449,0.397879023
8,1112,17112,0.589761571,0.331755493,0.078482936,10592,121,116,6283,0.388014444,0.427105051,0.565742812,0.414931612,0.307844282,0.459929572,0.575690742,0.379320789
16,511,17112,0.594086022,0.299906498,0.10600748,10557,184,190,6181,0.38563634,0.434761695,0.567533363,0.419651798,0.307959272,0.463011392,0.579641515,0.383260761
8,1142,17112,0.588709677,0.333333333,0.077956989,10591,116,128,6277,0.386024057,0.427166612,0.564443045,0.413647249,0.307405194,0.460783572,0.573752238,0.379294933
6,481,17112,0.566269285,0.297802712,0.135928004,10412,401,130,6169,0.392209597,0.43844472,0.563680389,0.429286224,0.331326362,0.463180301,0.549909803,0.400304433
23,481,17112,0.577314165,0.296575503,0.126110332,10496,291,117,6208,0.391165597,0.438271666,0.56262883,0.426759388,0.320760113,0.466446926,0.555176786,0.393529617
8,1172,17112,0.59017064,0.333216456,0.076612903,10593,119,88,6312,0.387246946,0.427062041,0.566553129,0.414251158,0.30893483,0.462080393,0.575321247,0.380374089
8,1202,17112,0.590696587,0.333800842,0.075502571,10594,109,85,6324,0.38692922,0.426163739,0.568131205,0.413706951,0.306973718,0.462317668,0.576944723,0.379211165
5,481,17112,0.572931276,0.307678822,0.119389902,10503,280,150,6179,0.387717768,0.4340941,0.564943858,0.423145789,0.313548225,0.455930419,0.559496077,0.386719901
7,481,17112,0.568782141,0.298854605,0.132363254,10448,363,153,6148,0.393186928,0.43609055,0.563182261,0.428510008,0.323077529,0.459964817,0.550789882,0.394127673
17,511,17112,0.582223001,0.314165498,0.103611501,10545,204,156,6207,0.387521945,0.430094146,0.570973218,0.419904324,0.315408979,0.449635515,0.580792737,0.385075135
8,1232,17112,0.591164095,0.334735858,0.074100047,10596,108,99,6309,0.385620266,0.426632677,0.568964839,0.412934432,0.306217179,0.460775821,0.580193924,0.378255188
8,1262,17112,0.591280972,0.334911173,0.073807854,10597,101,116,6298,0.386679976,0.426806077,0.567877883,0.413492484,0.305690962,0.460432089,0.57751067,0.377577924
8,1292,17112,0.590112202,0.335904628,0.07398317,10598,103,121,6290,0.38564493,0.426766992,0.56515003,0.412738377,0.305682478,0.460695153,0.5763425,0.377776239
9,481,17112,0.566210846,0.296750818,0.137038336,10421,384,121,6186,0.393000708,0.439003638,0.563798723,0.430057991,0.331057194,0.465458669,0.552904423,0.401342517
18,481,17112,0.58426835,0.296750818,0.118980832,10502,279,151,6180,0.386088644,0.437593378,0.566679307,0.422859543,0.313821625,0.462614753,0.569930268,0.388448127
8,1322,17112,0.592625058,0.334969612,0.07240533,10599,112,99,6302,0.388888354,0.42557639,0.569346154,0.414243837,0.307122562,0.459846019,0.579006579,0.377966131
8,1352,17112,0.591164095,0.337073399,0.071762506,10602,98,131,6281,0.384658641,0.426594722,0.566602805,0.411850947,0.304231135,0.461544343,0.577662764,0.376879372
12,511,17112,0.588826554,0.300783076,0.110390369,10494,286,138,6194,0.388540093,0.434063268,0.567805196,0.422021835,0.317176925,0.463013348,0.572834674,0.389264206
4,451,17112,0.580002338,0.303938756,0.116058906,10474,326,133,6179,0.386575389,0.43356824,0.570622951,0.422218696,0.322604025,0.459589138,0.575826628,0.393627848
8,1382,17112,0.591164095,0.337657784,0.071178121,10602,105,120,6285,0.386226996,0.425851609,0.566236412,0.412419287,0.30618265,0.460599763,0.577960995,0.377667462
8,1412,17112,0.590053763,0.33900187,0.070944367,10602,101,118,6291,0.386596355,0.425909883,0.565709643,0.412630793,0.305104683,0.461762001,0.578313916,0.377594462
8,541,17112,0.581697055,0.307211314,0.111091632,10482,268,119,6243,0.385845191,0.434966354,0.567175265,0.421080022,0.319166837,0.459666301,0.570009291,0.390196359
19,511,17112,0.564340813,0.321119682,0.114539504,10491,300,153,6168,0.390711002,0.431357957,0.565291084,0.423759855,0.320091256,0.452123254,0.553835359,0.389262263
8,1442,17112,0.591105657,0.339352501,0.069541842,10606,97,92,6317,0.387899797,0.425135221,0.568891688,0.413122241,0.306502973,0.461144206,0.583399505,0.378236757
8,1472,17112,0.588359046,0.341923796,0.069717158,10606,75,129,6302,0.385999799,0.425771808,0.56789543,0.412280042,0.30319369,0.4608851,0.583359706,0.376644514
3,511,17112,0.574918186,0.298387097,0.126694717,10477,312,89,6234,0.389688459,0.438508799,0.563257551,0.426246106,0.32217429,0.462067297,0.553529684,0.393228064
22,511,17112,0.592040673,0.294179523,0.113779804,10514,245,174,6179,0.387405367,0.437239661,0.56733705,0.422538187,0.315534588,0.468408189,0.573203438,0.389824382
2,481,17112,0.569249649,0.319950912,0.110799439,10479,308,165,6160,0.389966368,0.429392815,0.569352646,0.422456794,0.321358508,0.446098401,0.574784585,0.389348618
8,1502,17112,0.589469378,0.342332866,0.068197756,10606,111,75,6320,0.385957384,0.425464592,0.568808224,0.411952017,0.305822524,0.461759301,0.58316521,0.378118957
9,2,17112,0.369214586,0.251753156,0.379032258,0,0,0,0,0,0,0,0,0,0,0,0
15,511,17112,0.57158719,0.293010753,0.135402057,10439,366,98,6209,0.393296229,0.440480484,0.5593595,0.429607031,0.329479152,0.470579229,0.533294449,0.398420002
9,32,17112,0.39954418,0.259291725,0.341164095,10204,2294,397,4217,0.466157015,0.491983344,0.530766437,0.494895983,0.364268445,0.462166942,0.388392152,0.397882858
9,62,17112,0.420932679,0.263031791,0.316035531,10170,1772,136,5034,0.444342402,0.475426425,0.531396189,0.480030578,0.362088812,0.465085664,0.424582725,0.408930555
24,511,17112,0.566736793,0.303588125,0.129675082,10506,320,121,6165,0.393674293,0.436942687,0.561931405,0.428628818,0.320678513,0.459566615,0.532162643,0.390267514
20,481,17112,0.573924731,0.298387097,0.127688172,10450,366,120,6176,0.389946392,0.439010225,0.565467864,0.426998422,0.328554251,0.467056376,0.554319738,0.39870908
9,92,17112,0.437938289,0.267473118,0.294588593,10238,1423,71,5380,0.435549207,0.470574006,0.535226887,0.474281307,0.356250372,0.466772424,0.431000451,0.40783257
9,122,17112,0.457515194,0.269810659,0.272674147,10289,1253,29,5541,0.433060884,0.465014061,0.537900596,0.470269271,0.354073362,0.465889832,0.436879751,0.406821799
10,511,17112,0.560250117,0.308789154,0.130960729,10458,323,126,6205,0.393251694,0.434703243,0.563080497,0.428292387,0.323785936,0.456690864,0.544334213,0.3937087
21,421,17112,0.576203834,0.304523142,0.119273025,10505,293,173,6141,0.389162718,0.435436518,0.566913745,0.424455063,0.317158648,0.459017615,0.56519736,0.389942314
1,511,17112,0.551542777,0.308730715,0.139726508,10447,388,130,6147,0.393533986,0.435282668,0.560607416,0.429767674,0.328724324,0.454822103,0.531264648,0.395954834
9,152,17112,0.474111734,0.27372604,0.252162225,10321,1065,30,5696,0.425944522,0.462274518,0.54035431,0.464738814,0.352416182,0.464556418,0.444686282,0.406378919
14,511,17112,0.596832632,0.28956288,0.113604488,10534,226,146,6206,0.384904437,0.43824609,0.565572587,0.420874912,0.316265188,0.468991098,0.573963231,0.389764596
9,182,17112,0.488020103,0.277524544,0.234455353,10331,919,46,5816,0.420266931,0.459021689,0.542836499,0.459759419,0.350557644,0.464039952,0.454174394,0.406345272
9,212,17112,0.5,0.281323048,0.218676952,10353,817,64,5878,0.417484792,0.455526546,0.544844121,0.456037364,0.348986282,0.463441045,0.464954889,0.406544706
9,242,17112,0.512681159,0.283952782,0.203366059,10353,763,85,5911,0.414743618,0.452252611,0.54803218,0.452500771,0.348555151,0.462334746,0.475395863,0.406658279
13,481,17112,0.57672978,0.305750351,0.117519869,10498,277,120,6217,0.389103357,0.433323789,0.5676944,0.423611765,0.316844342,0.461200457,0.565226938,0.390171165
9,272,17112,0.523083216,0.286524077,0.190392707,10360,675,97,5980,0.411713762,0.44983562,0.548587489,0.448696351,0.347578057,0.462165631,0.484768398,0.406530196
11,511,17112,0.572931276,0.30458158,0.122487144,10430,338,118,6226,0.388307947,0.435304291,0.565952232,0.424381309,0.327155145,0.459763907,0.564211006,0.396581626
16,541,17112,0.592917251,0.302886863,0.104195886,10561,209,142,6200,0.386177896,0.434936563,0.569234904,0.420020043,0.307584666,0.464600012,0.583229673,0.383863628
9,302,17112,0.534069659,0.288160355,0.177769986,10367,613,105,6027,0.409343169,0.448275483,0.549019174,0.44539212,0.347805959,0.461692633,0.493348417,0.406496664
9,332,17112,0.5442964,0.289329126,0.166374474,10367,567,111,6067,0.40570149,0.446480042,0.551685795,0.441787974,0.346998595,0.461863689,0.5046661,0.406464261
6,511,17112,0.570710612,0.299964937,0.129324451,10427,362,146,6177,0.39112269,0.436528843,0.565171607,0.427251724,0.329356767,0.463499408,0.553537277,0.398586877
23,511,17112,0.579768583,0.29786115,0.122370266,10515,255,137,6205,0.388586362,0.438059364,0.564077732,0.424797373,0.318084609,0.465838825,0.555147093,0.391104249
9,362,17112,0.553821879,0.290965404,0.155212716,10380,517,119,6096,0.403089578,0.444631197,0.553591226,0.438536521,0.346052873,0.462171167,0.514560764,0.405993847
9,392,17112,0.559139785,0.292893876,0.147966339,10384,455,136,6137,0.403478947,0.441667476,0.555042356,0.437090416,0.34291562,0.463036491,0.523252334,0.404782051
17,541,17112,0.581813932,0.316736793,0.101449275,10554,202,145,6211,0.390505483,0.429172082,0.570358071,0.420998533,0.314183319,0.449642052,0.581114608,0.38416807
5,511,17112,0.574275362,0.309198223,0.116526414,10515,277,145,6175,0.3874656,0.434122617,0.565882785,0.422682181,0.312372237,0.456137668,0.561569128,0.385862273
9,422,17112,0.564223936,0.294530154,0.141245909,10398,424,136,6154,0.399889132,0.441480438,0.555946122,0.434181437,0.342079928,0.463281912,0.529612444,0.404265768
7,511,17112,0.571236559,0.301542777,0.127220664,10464,326,122,6200,0.39059407,0.436025033,0.564747339,0.426449343,0.322599405,0.460935623,0.556039853,0.394012141
9,452,17112,0.566210846,0.296750818,0.137038336,10402,391,128,6191,0.396284908,0.440476286,0.556008737,0.431287023,0.338204965,0.464647641,0.531679591,0.402240373
9,482,17112,0.570243104,0.298796166,0.130960729,10421,384,121,6186,0.395942204,0.439130193,0.5579097,0.430057991,0.337096911,0.464598237,0.536765151,0.401342517
9,511,17112,0.570243104,0.298796166,0.130960729,10430,330,128,6224,0.391647648,0.438710285,0.564023075,0.428284195,0.328583805,0.466131426,0.553563741,0.399146043
18,511,17112,0.586664329,0.299088359,0.114247312,10513,245,150,6204,0.38941533,0.4343562,0.566800749,0.423122429,0.31194587,0.46371745,0.57005766,0.386827561
12,541,17112,0.592274427,0.302302478,0.105423095,10510,231,157,6214,0.385407721,0.43288395,0.567993991,0.419008712,0.314745952,0.462951751,0.573446911,0.386821988
9,512,17112,0.571704067,0.300724638,0.127571295,10430,330,128,6224,0.393688154,0.438642887,0.558905928,0.428284195,0.333173078,0.464341901,0.541113809,0.399146043
8,571,17112,0.583158018,0.308847592,0.10799439,10497,254,125,6236,0.386084312,0.433756688,0.56833529,0.420489893,0.31758574,0.459989985,0.572211932,0.389065148
9,542,17112,0.576203834,0.301250584,0.122545582,10439,353,103,6217,0.396266654,0.437478084,0.560049409,0.428752474,0.332821934,0.464566228,0.543863115,0.398372144
9,572,17112,0.577080411,0.303588125,0.119331463,10454,289,126,6243,0.393380059,0.436542681,0.560059179,0.426373782,0.329578353,0.464673495,0.548490082,0.396714691
9,602,17112,0.578073866,0.305341281,0.116584853,10465,286,126,6235,0.393138597,0.43610004,0.560307373,0.425745846,0.328413911,0.465085436,0.548546536,0.395809499
19,541,17112,0.568606826,0.321294998,0.110098177,10508,275,166,6163,0.389570095,0.430984142,0.567651544,0.422482664,0.320343226,0.452054428,0.564015805,0.389489283
4,481,17112,0.583508649,0.305399719,0.111091632,10488,279,171,6174,0.386109031,0.433584189,0.569552916,0.420987011,0.319168476,0.457758099,0.577104377,0.390148228
9,632,17112,0.580177653,0.306042543,0.113779804,10471,260,94,6287,0.391295341,0.436161602,0.562229069,0.424475132,0.326694892,0.466063008,0.551718492,0.394950606
3,541,17112,0.578073866,0.298971482,0.122954652,10491,270,115,6236,0.389279213,0.437509275,0.563869635,0.425165331,0.319627942,0.462210542,0.551479503,0.390763301
22,541,17112,0.593092567,0.295523609,0.111383824,10527,250,136,6199,0.385337002,0.437674889,0.567833894,0.421131285,0.314750946,0.470218544,0.577238381,0.389932146
9,662,17112,0.581346424,0.308029453,0.110624123,10480,266,128,6238,0.390594005,0.435563677,0.560659171,0.423259298,0.324867923,0.465885513,0.552778025,0.393517849
9,692,17112,0.583333333,0.309373539,0.107293128,10486,257,96,6273,0.390199911,0.434657832,0.562613427,0.422452801,0.324759886,0.467211631,0.555623187,0.393600732
9,722,17112,0.584443665,0.310366994,0.105189341,10498,230,113,6271,0.389666744,0.43324197,0.562040045,0.42132289,0.323059457,0.465206956,0.557331802,0.391820303
15,541,17112,0.574742871,0.294004208,0.131252922,10454,322,135,6201,0.391965625,0.439561557,0.559644391,0.427967358,0.325787793,0.470001664,0.533084083,0.395395522
2,511,17112,0.571411875,0.320885928,0.107702197,10491,273,140,6208,0.388709881,0.429517123,0.56970404,0.421297819,0.320969002,0.446166769,0.581498067,0.389202756
9,752,17112,0.585378682,0.311652641,0.102968677,10506,231,122,6253,0.392155222,0.432639456,0.561725901,0.422232709,0.321975367,0.465491304,0.556893777,0.390891725
9,782,17112,0.586021505,0.312996727,0.100981767,10511,214,125,6262,0.389212569,0.433366834,0.563031896,0.420585292,0.321868761,0.465558661,0.559768592,0.390866775
24,541,17112,0.569424965,0.303938756,0.126636279,10512,295,134,6171,0.391165786,0.437549653,0.56223458,0.426927157,0.318530825,0.458844455,0.534690227,0.388551198
9,812,17112,0.586313698,0.314282375,0.099403927,10519,192,108,6293,0.38981569,0.432340283,0.564013441,0.420496361,0.319777691,0.466648579,0.561707253,0.389985371
20,511,17112,0.578482936,0.299380552,0.122136512,10461,318,157,6176,0.38685886,0.438591488,0.565236135,0.424132981,0.324786354,0.467102115,0.553612436,0.395340945
10,541,17112,0.561535764,0.311769518,0.126694717,10468,319,109,6216,0.391501498,0.434386764,0.56331927,0.426640221,0.323696555,0.456271647,0.550894537,0.393814212
1,541,17112,0.554464703,0.310892941,0.134642356,10463,362,120,6167,0.39258392,0.435139632,0.56209467,0.428637517,0.32712764,0.454194689,0.535923821,0.394744699
9,842,17112,0.586605891,0.315217391,0.098176718,10530,177,105,6300,0.392367014,0.43146767,0.564312117,0.421573226,0.318578799,0.465283358,0.563205093,0.388839234
9,872,17112,0.586839645,0.31685367,0.096306685,10534,171,69,6338,0.386329134,0.432763906,0.566085192,0.418353872,0.317688537,0.467527356,0.564453662,0.388930648
9,902,17112,0.587307153,0.317788686,0.094904161,10538,164,87,6323,0.389399195,0.431411023,0.565609532,0.419473173,0.315070847,0.465884382,0.56494015,0.386711319
14,541,17112,0.598235157,0.291374474,0.110390369,10547,208,158,6199,0.383457702,0.439413115,0.56629853,0.419945548,0.314165964,0.469667638,0.575102127,0.388280022
9,932,17112,0.587190276,0.31884058,0.093969144,10545,153,83,6331,0.388623865,0.431290704,0.564578427,0.418762084,0.314801399,0.465834619,0.565474567,0.386512462
16,571,17112,0.594845722,0.304523142,0.100631136,10571,171,190,6180,0.384231022,0.434263905,0.568524351,0.41801284,0.305239502,0.463966162,0.583808125,0.38160812
13,511,17112,0.579301075,0.307561945,0.11313698,10513,259,150,6190,0.389173383,0.433414991,0.568974797,0.423122607,0.315164239,0.460596874,0.571011718,0.388839594
9,962,17112,0.587307153,0.319775596,0.092917251,10550,148,98,6316,0.387437171,0.431230916,0.565353969,0.417972882,0.313771554,0.465021758,0.566289411,0.385600943
9,992,17112,0.587891538,0.320885928,0.091222534,10555,154,95,6308,0.388768438,0.42962868,0.565929444,0.418040991,0.314400179,0.46385539,0.567310967,0.385429416
21,451,17112,0.578424497,0.306100982,0.115474521,10521,284,137,6170,0.386444025,0.434689741,0.568520531,0.422237283,0.316611128,0.458929576,0.571679929,0.389628892
11,541,17112,0.57556101,0.306100982,0.118338008,10449,299,139,6225,0.387653745,0.434357322,0.565679667,0.423016989,0.323623736,0.458744984,0.565238534,0.393576696
9,1022,17112,0.588709677,0.320827489,0.090462833,10559,143,87,6323,0.39012173,0.42919039,0.566013361,0.418567685,0.313141338,0.464032769,0.567111599,0.384526327
9,1052,17112,0.589294063,0.32158719,0.089118747,10560,142,98,6312,0.388251652,0.430240141,0.566299444,0.417622008,0.31276644,0.463468937,0.568934213,0.384059784
